2026-05-13 09:58:59 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 17.6573 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000049","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:59:01 [INF] HTTP GET /Admin/DataCapture responded 200 in 10.5840 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000004F","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":10}
2026-05-13 09:59:01 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 18.1081 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000053","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:59:04 [INF] HTTP GET /Admin/DataCapture responded 200 in 12.0820 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000059","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":10}
2026-05-13 09:59:05 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 41.9914 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000005D","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":17}
2026-05-13 09:59:06 [INF] HTTP GET /Admin/DataCapture responded 200 in 10.7345 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000063","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:59:07 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 44.4506 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000067","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:59:09 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.4151 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000006D","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:59:10 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 19.9071 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000071","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:59:12 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.3223 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000077","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":10}
